All Tested Subsets:
Subset: (np.int64(0),), P-Value: 0.000000, Loss: 0.837288
Subset: (np.int64(0), np.int64(1), np.int64(5), np.int64(6)), P-Value: 0.000000, Loss: 0.739509
Subset: (np.int64(0), np.int64(1), np.int64(5), np.int64(7)), P-Value: 0.000000, Loss: 0.741957
Subset: (np.int64(0), np.int64(1), np.int64(5), np.int64(8)), P-Value: 0.000000, Loss: 0.749986
Subset: (np.int64(0), np.int64(1), np.int64(5), np.int64(9)), P-Value: 0.000000, Loss: 0.701759
Subset: (np.int64(0), np.int64(1), np.int64(5), np.int64(10)), P-Value: 0.000000, Loss: 0.745142
Subset: (np.int64(0), np.int64(1), np.int64(6), np.int64(7)), P-Value: 0.000000, Loss: 0.739023
Subset: (np.int64(0), np.int64(1), np.int64(6), np.int64(8)), P-Value: 0.000000, Loss: 0.747368
Subset: (np.int64(0), np.int64(1), np.int64(6), np.int64(9)), P-Value: 0.000000, Loss: 0.698891
Subset: (np.int64(0), np.int64(1), np.int64(6), np.int64(10)), P-Value: 0.000000, Loss: 0.742005
Subset: (np.int64(0), np.int64(1), np.int64(7), np.int64(8)), P-Value: 0.000000, Loss: 0.799705
Subset: (np.int64(0), np.int64(1), np.int64(7), np.int64(9)), P-Value: 0.000000, Loss: 0.748600
Subset: (np.int64(0), np.int64(1), np.int64(7), np.int64(10)), P-Value: 0.000000, Loss: 0.794464
Subset: (np.int64(0), np.int64(1), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.739702
Subset: (np.int64(0), np.int64(1), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.798863
Subset: (np.int64(0), np.int64(1), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.733734
Subset: (np.int64(0), np.int64(2), np.int64(3), np.int64(4)), P-Value: 0.000000, Loss: 0.680184
Subset: (np.int64(0), np.int64(2), np.int64(3), np.int64(5)), P-Value: 0.000000, Loss: 0.740770
Subset: (np.int64(0), np.int64(2), np.int64(3), np.int64(6)), P-Value: 0.000000, Loss: 0.737505
Subset: (np.int64(0), np.int64(2), np.int64(3), np.int64(7)), P-Value: 0.000000, Loss: 0.785984
Subset: (np.int64(0), np.int64(2), np.int64(3), np.int64(8)), P-Value: 0.000000, Loss: 0.793797
